2002100,40.34972,-73.975859,5.5,1030400,2/14/2015,835000,TRUE,White,Male,51,Mortgage,150000,0.4228,Built,2015,1,F,9,0,1059500,6013,1,FALSE,1.04
2002200,40.349421,-73.975928,5.5,895800,9/26/2016,2000000,TRUE,White,Male,62,Mortgage,40000,0.297,Built,2016,1,F,9,0,1015500,3204,1,FALSE,1.04
2002300,40.349185,-73.976016,5.5,914900,12/13/2002,1650000,TRUE,White,Male,41,Free,25000,0.4014,Built,2002,2,F,6,1.5,826600,4365,1,FALSE,1.04
2002400,40.348931,-73.975808,5.5,445000,5/14/2016,290000,TRUE,White,Male,59,Mortgage,55000,0.195,Built,2016,1,F,9,0,693900,3066,1,FALSE,1.04
2002500,40.348934,-73.976097,4.5,435000,12/2/2015,1425000,TRUE,White,Male,35,Mortgage,25000,0.1722,Built,2015,1,F,9,0.5,923800,3926,1,FALSE,1.04
2002600,40.34892,-73.976435,4.5,905000,11/15/2017,829500,TRUE,White,Male,32,Free,200000,0.2775,Built,2017,1,F,9,0.5,1063500,4189,1,FALSE,1.04
2010100,40.348765,-73.974167,5.5,278000,6/23/2009,450000,FALSE,Hispanic,Female,70,Mortgage,150000,0.088895,Built,1980,2,F,13,9.5,111700,1281,2,FALSE,1.15
2010200,40.348811,-73.974147,5.5,278000,12/24/1986,184000,TRUE,White,Male,62,Free,50000,0.088895,Built,1980,2,F,13,9.5,123400,1281,2,FALSE,1.15
2020300,40.348768,-73.974454,5.5,278000,12/3/2003,349000,FALSE,White,Male,35,Mortgage,20000,0.088895,Built,1980,2,F,13,9.5,129900,1281,2,FALSE,1.04
2020400,40.348814,-73.974436,5.5,278000,8/15/1980,1,FALSE,Asian,Male,79,Mortgage,200000,0.088895,Built,1980,2,F,13,9.5,110700,1281,2,FALSE,1.04
2030101,40.348567,-73.974236,6.5,140000,12/15/2008,167500,TRUE,White,Male,64,Mortgage,55000,0.072072807,Built,1975,1,B,10,1.5,58700,600,1,FALSE,1.15
2030102,40.348562,-73.974268,6.5,71000,5/12/2006,139000,TRUE,White,Male,30,Mortgage,20000,0.036551209,Built,1975,1,B,10,1.5,36200,312,1,FALSE,1.15
2030103,40.348562,-73.974264,6.5,71000,12/22/1975,78000,TRUE,White,Male,56,Free,100000,0.036551209,Built,1975,1,B,10,1.5,33700,312,1,FALSE,1.15
2030104,40.348562,-73.974261,6.5,140000,5/17/1975,195000,FALSE,White,Male,52,Mortgage,60000,0.072072807,Built,1975,1,B,10,1.5,58700,600,1,FALSE,1.15
2030105,40.348562,-73.97425,6.5,140000,6/15/2011,195000,FALSE,White,Female,76,Mortgage,125000,0.072072807,Built,1975,1,B,10,1.5,56300,600,1,FALSE,1.15
2030106,40.348562,-73.974246,6.5,140000,9/19/2005,189000,TRUE,Hispanic,Male,46,Mortgage,50000,0.072072807,Built,1975,1,B,10,1.5,58700,600,1,FALSE,1.15
2030107,40.348562,-73.974257,6.5,71000,5/23/2008,0,FALSE,White,Male,0,Mortgage,150000,0.036551209,Built,1975,1,B,10,1.5,37700,312,1,FALSE,1.15
2030109,40.348562,-73.974243,6.5,71000,7/27/2004,158000,FALSE,White,Male,63,Mortgage,150000,0.036551209,Built,1975,1,B,10,1.5,54800,600,1,FALSE,1.15
